,date,qid,pageviews,date_object,wave
0,2024-01-01 00:00:00,Q83566,646,2024-01-01,
1,2024-01-02 00:00:00,Q83566,618,2024-01-02,
2,2024-01-03 00:00:00,Q83566,522,2024-01-03,
3,2024-01-04 00:00:00,Q83566,536,2024-01-04,
4,2024-01-05 00:00:00,Q83566,488,2024-01-05,
5,2024-01-06 00:00:00,Q83566,531,2024-01-06,
6,2024-01-07 00:00:00,Q83566,904,2024-01-07,
0,2024-01-01 00:00:00,Q434521,0,2024-01-01,
1,2024-01-02 00:00:00,Q434521,0,2024-01-02,
2,2024-01-03 00:00:00,Q434521,0,2024-01-03,
3,2024-01-04 00:00:00,Q434521,0,2024-01-04,
4,2024-01-05 00:00:00,Q434521,0,2024-01-05,
5,2024-01-06 00:00:00,Q434521,0,2024-01-06,
6,2024-01-07 00:00:00,Q434521,0,2024-01-07,
0,2024-01-01 00:00:00,Q541912,849,2024-01-01,
1,2024-01-02 00:00:00,Q541912,1111,2024-01-02,
2,2024-01-03 00:00:00,Q541912,311,2024-01-03,
3,2024-01-04 00:00:00,Q541912,380,2024-01-04,
4,2024-01-05 00:00:00,Q541912,522,2024-01-05,
5,2024-01-06 00:00:00,Q541912,278,2024-01-06,
6,2024-01-07 00:00:00,Q541912,421,2024-01-07,
0,2024-01-01 00:00:00,Q13561705,0,2024-01-01,
1,2024-01-02 00:00:00,Q13561705,0,2024-01-02,
2,2024-01-03 00:00:00,Q13561705,0,2024-01-03,
3,2024-01-04 00:00:00,Q13561705,0,2024-01-04,
4,2024-01-05 00:00:00,Q13561705,0,2024-01-05,
5,2024-01-06 00:00:00,Q13561705,0,2024-01-06,
6,2024-01-07 00:00:00,Q13561705,0,2024-01-07,
0,2024-01-01 00:00:00,Q449869,0,2024-01-01,
1,2024-01-02 00:00:00,Q449869,0,2024-01-02,
2,2024-01-03 00:00:00,Q449869,0,2024-01-03,
3,2024-01-04 00:00:00,Q449869,0,2024-01-04,
4,2024-01-05 00:00:00,Q449869,0,2024-01-05,
5,2024-01-06 00:00:00,Q449869,0,2024-01-06,
6,2024-01-07 00:00:00,Q449869,0,2024-01-07,
0,2024-01-01 00:00:00,Q13562998,0,2024-01-01,
1,2024-01-02 00:00:00,Q13562998,0,2024-01-02,
2,2024-01-03 00:00:00,Q13562998,0,2024-01-03,
3,2024-01-04 00:00:00,Q13562998,0,2024-01-04,
4,2024-01-05 00:00:00,Q13562998,0,2024-01-05,
5,2024-01-06 00:00:00,Q13562998,0,2024-01-06,
6,2024-01-07 00:00:00,Q13562998,0,2024-01-07,
0,2024-01-01 00:00:00,Q6660071,0,2024-01-01,
1,2024-01-02 00:00:00,Q6660071,0,2024-01-02,
2,2024-01-03 00:00:00,Q6660071,0,2024-01-03,
3,2024-01-04 00:00:00,Q6660071,0,2024-01-04,
4,2024-01-05 00:00:00,Q6660071,0,2024-01-05,
5,2024-01-06 00:00:00,Q6660071,0,2024-01-06,
6,2024-01-07 00:00:00,Q6660071,0,2024-01-07,
0,2024-01-01 00:00:00,Q98643,0,2024-01-01,
1,2024-01-02 00:00:00,Q98643,0,2024-01-02,
2,2024-01-03 00:00:00,Q98643,0,2024-01-03,
3,2024-01-04 00:00:00,Q98643,0,2024-01-04,
4,2024-01-05 00:00:00,Q98643,0,2024-01-05,
5,2024-01-06 00:00:00,Q98643,0,2024-01-06,
6,2024-01-07 00:00:00,Q98643,0,2024-01-07,
0,2024-01-01 00:00:00,Q263201,0,2024-01-01,
1,2024-01-02 00:00:00,Q263201,0,2024-01-02,
2,2024-01-03 00:00:00,Q263201,0,2024-01-03,
3,2024-01-04 00:00:00,Q263201,0,2024-01-04,
4,2024-01-05 00:00:00,Q263201,0,2024-01-05,
5,2024-01-06 00:00:00,Q263201,0,2024-01-06,
6,2024-01-07 00:00:00,Q263201,0,2024-01-07,
0,2024-01-01 00:00:00,Q237875,497,2024-01-01,Third-wave
1,2024-01-02 00:00:00,Q237875,504,2024-01-02,Third-wave
2,2024-01-03 00:00:00,Q237875,561,2024-01-03,Third-wave
3,2024-01-04 00:00:00,Q237875,559,2024-01-04,Third-wave
4,2024-01-05 00:00:00,Q237875,501,2024-01-05,Third-wave
5,2024-01-06 00:00:00,Q237875,466,2024-01-06,Third-wave
6,2024-01-07 00:00:00,Q237875,423,2024-01-07,Third-wave
0,2024-01-01 00:00:00,Q2884308,0,2024-01-01,
1,2024-01-02 00:00:00,Q2884308,0,2024-01-02,
2,2024-01-03 00:00:00,Q2884308,0,2024-01-03,
3,2024-01-04 00:00:00,Q2884308,0,2024-01-04,
4,2024-01-05 00:00:00,Q2884308,0,2024-01-05,
5,2024-01-06 00:00:00,Q2884308,0,2024-01-06,
6,2024-01-07 00:00:00,Q2884308,0,2024-01-07,
0,2024-01-01 00:00:00,Q510653,278,2024-01-01,
1,2024-01-02 00:00:00,Q510653,336,2024-01-02,
2,2024-01-03 00:00:00,Q510653,296,2024-01-03,
3,2024-01-04 00:00:00,Q510653,208,2024-01-04,
4,2024-01-05 00:00:00,Q510653,134,2024-01-05,
5,2024-01-06 00:00:00,Q510653,178,2024-01-06,
6,2024-01-07 00:00:00,Q510653,220,2024-01-07,
0,2024-01-01 00:00:00,Q280098,2029,2024-01-01,
1,2024-01-02 00:00:00,Q280098,1733,2024-01-02,
2,2024-01-03 00:00:00,Q280098,1736,2024-01-03,
3,2024-01-04 00:00:00,Q280098,1467,2024-01-04,
4,2024-01-05 00:00:00,Q280098,1539,2024-01-05,
5,2024-01-06 00:00:00,Q280098,1741,2024-01-06,
6,2024-01-07 00:00:00,Q280098,2016,2024-01-07,
0,2024-01-01 00:00:00,Q333992,0,2024-01-01,
1,2024-01-02 00:00:00,Q333992,0,2024-01-02,
2,2024-01-03 00:00:00,Q333992,0,2024-01-03,
3,2024-01-04 00:00:00,Q333992,0,2024-01-04,
4,2024-01-05 00:00:00,Q333992,0,2024-01-05,
5,2024-01-06 00:00:00,Q333992,0,2024-01-06,
6,2024-01-07 00:00:00,Q333992,0,2024-01-07,
0,2024-01-01 00:00:00,Q5431238,0,2024-01-01,
1,2024-01-02 00:00:00,Q5431238,0,2024-01-02,
2,2024-01-03 00:00:00,Q5431238,0,2024-01-03,
3,2024-01-04 00:00:00,Q5431238,0,2024-01-04,
4,2024-01-05 00:00:00,Q5431238,0,2024-01-05,
5,2024-01-06 00:00:00,Q5431238,0,2024-01-06,
6,2024-01-07 00:00:00,Q5431238,0,2024-01-07,
0,2024-01-01 00:00:00,Q85951303,0,2024-01-01,
1,2024-01-02 00:00:00,Q85951303,0,2024-01-02,
2,2024-01-03 00:00:00,Q85951303,0,2024-01-03,
3,2024-01-04 00:00:00,Q85951303,0,2024-01-04,
4,2024-01-05 00:00:00,Q85951303,0,2024-01-05,
5,2024-01-06 00:00:00,Q85951303,0,2024-01-06,
6,2024-01-07 00:00:00,Q85951303,0,2024-01-07,
0,2024-01-01 00:00:00,Q7416576,0,2024-01-01,
1,2024-01-02 00:00:00,Q7416576,0,2024-01-02,
2,2024-01-03 00:00:00,Q7416576,0,2024-01-03,
3,2024-01-04 00:00:00,Q7416576,0,2024-01-04,
4,2024-01-05 00:00:00,Q7416576,0,2024-01-05,
5,2024-01-06 00:00:00,Q7416576,0,2024-01-06,
6,2024-01-07 00:00:00,Q7416576,0,2024-01-07,
0,2024-01-01 00:00:00,Q4979030,0,2024-01-01,
1,2024-01-02 00:00:00,Q4979030,0,2024-01-02,
2,2024-01-03 00:00:00,Q4979030,0,2024-01-03,
3,2024-01-04 00:00:00,Q4979030,0,2024-01-04,
4,2024-01-05 00:00:00,Q4979030,0,2024-01-05,
5,2024-01-06 00:00:00,Q4979030,0,2024-01-06,
6,2024-01-07 00:00:00,Q4979030,0,2024-01-07,
0,2024-01-01 00:00:00,Q530310,0,2024-01-01,
1,2024-01-02 00:00:00,Q530310,0,2024-01-02,
2,2024-01-03 00:00:00,Q530310,0,2024-01-03,
3,2024-01-04 00:00:00,Q530310,0,2024-01-04,
4,2024-01-05 00:00:00,Q530310,0,2024-01-05,
5,2024-01-06 00:00:00,Q530310,0,2024-01-06,
6,2024-01-07 00:00:00,Q530310,0,2024-01-07,
0,2024-01-01 00:00:00,Q853932,0,2024-01-01,
1,2024-01-02 00:00:00,Q853932,0,2024-01-02,
2,2024-01-03 00:00:00,Q853932,0,2024-01-03,
3,2024-01-04 00:00:00,Q853932,0,2024-01-04,
4,2024-01-05 00:00:00,Q853932,0,2024-01-05,
5,2024-01-06 00:00:00,Q853932,0,2024-01-06,
6,2024-01-07 00:00:00,Q853932,0,2024-01-07,
0,2024-01-01 00:00:00,Q5478972,0,2024-01-01,
1,2024-01-02 00:00:00,Q5478972,0,2024-01-02,
2,2024-01-03 00:00:00,Q5478972,0,2024-01-03,
3,2024-01-04 00:00:00,Q5478972,0,2024-01-04,
4,2024-01-05 00:00:00,Q5478972,0,2024-01-05,
5,2024-01-06 00:00:00,Q5478972,0,2024-01-06,
6,2024-01-07 00:00:00,Q5478972,0,2024-01-07,
0,2024-01-01 00:00:00,Q270207,0,2024-01-01,
1,2024-01-02 00:00:00,Q270207,0,2024-01-02,
2,2024-01-03 00:00:00,Q270207,0,2024-01-03,
3,2024-01-04 00:00:00,Q270207,0,2024-01-04,
4,2024-01-05 00:00:00,Q270207,0,2024-01-05,
5,2024-01-06 00:00:00,Q270207,0,2024-01-06,
6,2024-01-07 00:00:00,Q270207,0,2024-01-07,
0,2024-01-01 00:00:00,Q440887,0,2024-01-01,
1,2024-01-02 00:00:00,Q440887,0,2024-01-02,
2,2024-01-03 00:00:00,Q440887,0,2024-01-03,
3,2024-01-04 00:00:00,Q440887,0,2024-01-04,
4,2024-01-05 00:00:00,Q440887,0,2024-01-05,
5,2024-01-06 00:00:00,Q440887,0,2024-01-06,
6,2024-01-07 00:00:00,Q440887,0,2024-01-07,
0,2024-01-01 00:00:00,Q892607,0,2024-01-01,
1,2024-01-02 00:00:00,Q892607,0,2024-01-02,
2,2024-01-03 00:00:00,Q892607,0,2024-01-03,
3,2024-01-04 00:00:00,Q892607,0,2024-01-04,
4,2024-01-05 00:00:00,Q892607,0,2024-01-05,
5,2024-01-06 00:00:00,Q892607,0,2024-01-06,
6,2024-01-07 00:00:00,Q892607,0,2024-01-07,
0,2024-01-01 00:00:00,Q5296339,0,2024-01-01,
1,2024-01-02 00:00:00,Q5296339,0,2024-01-02,
2,2024-01-03 00:00:00,Q5296339,0,2024-01-03,
3,2024-01-04 00:00:00,Q5296339,0,2024-01-04,
4,2024-01-05 00:00:00,Q5296339,0,2024-01-05,
5,2024-01-06 00:00:00,Q5296339,0,2024-01-06,
6,2024-01-07 00:00:00,Q5296339,0,2024-01-07,
0,2024-01-01 00:00:00,Q40337,2484,2024-01-01,Third-wave
1,2024-01-02 00:00:00,Q40337,2431,2024-01-02,Third-wave
2,2024-01-03 00:00:00,Q40337,2054,2024-01-03,Third-wave
3,2024-01-04 00:00:00,Q40337,1954,2024-01-04,Third-wave
4,2024-01-05 00:00:00,Q40337,1936,2024-01-05,Third-wave
5,2024-01-06 00:00:00,Q40337,2754,2024-01-06,Third-wave
6,2024-01-07 00:00:00,Q40337,3052,2024-01-07,Third-wave
0,2024-01-01 00:00:00,Q5644583,0,2024-01-01,
1,2024-01-02 00:00:00,Q5644583,0,2024-01-02,
2,2024-01-03 00:00:00,Q5644583,0,2024-01-03,
3,2024-01-04 00:00:00,Q5644583,0,2024-01-04,
4,2024-01-05 00:00:00,Q5644583,0,2024-01-05,
5,2024-01-06 00:00:00,Q5644583,0,2024-01-06,
6,2024-01-07 00:00:00,Q5644583,0,2024-01-07,
0,2024-01-01 00:00:00,Q233362,490,2024-01-01,Second-wave
1,2024-01-02 00:00:00,Q233362,431,2024-01-02,Second-wave
2,2024-01-03 00:00:00,Q233362,413,2024-01-03,Second-wave
3,2024-01-04 00:00:00,Q233362,366,2024-01-04,Second-wave
4,2024-01-05 00:00:00,Q233362,362,2024-01-05,Second-wave
5,2024-01-06 00:00:00,Q233362,519,2024-01-06,Second-wave
6,2024-01-07 00:00:00,Q233362,606,2024-01-07,Second-wave
0,2024-01-01 00:00:00,Q2492882,0,2024-01-01,
1,2024-01-02 00:00:00,Q2492882,0,2024-01-02,
2,2024-01-03 00:00:00,Q2492882,0,2024-01-03,
3,2024-01-04 00:00:00,Q2492882,0,2024-01-04,
4,2024-01-05 00:00:00,Q2492882,0,2024-01-05,
5,2024-01-06 00:00:00,Q2492882,0,2024-01-06,
6,2024-01-07 00:00:00,Q2492882,0,2024-01-07,
0,2024-01-01 00:00:00,Q8025424,0,2024-01-01,
1,2024-01-02 00:00:00,Q8025424,0,2024-01-02,
2,2024-01-03 00:00:00,Q8025424,0,2024-01-03,
3,2024-01-04 00:00:00,Q8025424,0,2024-01-04,
4,2024-01-05 00:00:00,Q8025424,0,2024-01-05,
5,2024-01-06 00:00:00,Q8025424,0,2024-01-06,
6,2024-01-07 00:00:00,Q8025424,0,2024-01-07,
0,2024-01-01 00:00:00,Q7050206,0,2024-01-01,
1,2024-01-02 00:00:00,Q7050206,0,2024-01-02,
2,2024-01-03 00:00:00,Q7050206,0,2024-01-03,
3,2024-01-04 00:00:00,Q7050206,0,2024-01-04,
4,2024-01-05 00:00:00,Q7050206,0,2024-01-05,
5,2024-01-06 00:00:00,Q7050206,0,2024-01-06,
6,2024-01-07 00:00:00,Q7050206,0,2024-01-07,
0,2024-01-01 00:00:00,Q2370725,0,2024-01-01,
1,2024-01-02 00:00:00,Q2370725,0,2024-01-02,
2,2024-01-03 00:00:00,Q2370725,0,2024-01-03,
3,2024-01-04 00:00:00,Q2370725,0,2024-01-04,
4,2024-01-05 00:00:00,Q2370725,0,2024-01-05,
5,2024-01-06 00:00:00,Q2370725,0,2024-01-06,
6,2024-01-07 00:00:00,Q2370725,0,2024-01-07,
0,2024-01-01 00:00:00,Q126270,0,2024-01-01,
1,2024-01-02 00:00:00,Q126270,0,2024-01-02,
2,2024-01-03 00:00:00,Q126270,0,2024-01-03,
3,2024-01-04 00:00:00,Q126270,0,2024-01-04,
4,2024-01-05 00:00:00,Q126270,0,2024-01-05,
5,2024-01-06 00:00:00,Q126270,0,2024-01-06,
6,2024-01-07 00:00:00,Q126270,0,2024-01-07,
0,2024-01-01 00:00:00,Q6780524,0,2024-01-01,Second-wave
1,2024-01-02 00:00:00,Q6780524,0,2024-01-02,Second-wave
2,2024-01-03 00:00:00,Q6780524,0,2024-01-03,Second-wave
3,2024-01-04 00:00:00,Q6780524,0,2024-01-04,Second-wave
4,2024-01-05 00:00:00,Q6780524,0,2024-01-05,Second-wave
5,2024-01-06 00:00:00,Q6780524,0,2024-01-06,Second-wave
6,2024-01-07 00:00:00,Q6780524,0,2024-01-07,Second-wave
0,2024-01-01 00:00:00,Q5429247,0,2024-01-01,
1,2024-01-02 00:00:00,Q5429247,0,2024-01-02,
2,2024-01-03 00:00:00,Q5429247,0,2024-01-03,
3,2024-01-04 00:00:00,Q5429247,0,2024-01-04,
4,2024-01-05 00:00:00,Q5429247,0,2024-01-05,
5,2024-01-06 00:00:00,Q5429247,0,2024-01-06,
6,2024-01-07 00:00:00,Q5429247,0,2024-01-07,
0,2024-01-01 00:00:00,Q4678284,0,2024-01-01,
1,2024-01-02 00:00:00,Q4678284,0,2024-01-02,
2,2024-01-03 00:00:00,Q4678284,0,2024-01-03,
3,2024-01-04 00:00:00,Q4678284,0,2024-01-04,
4,2024-01-05 00:00:00,Q4678284,0,2024-01-05,
5,2024-01-06 00:00:00,Q4678284,0,2024-01-06,
6,2024-01-07 00:00:00,Q4678284,0,2024-01-07,
0,2024-01-01 00:00:00,Q7615562,0,2024-01-01,
1,2024-01-02 00:00:00,Q7615562,0,2024-01-02,
2,2024-01-03 00:00:00,Q7615562,0,2024-01-03,
3,2024-01-04 00:00:00,Q7615562,0,2024-01-04,
4,2024-01-05 00:00:00,Q7615562,0,2024-01-05,
5,2024-01-06 00:00:00,Q7615562,0,2024-01-06,
6,2024-01-07 00:00:00,Q7615562,0,2024-01-07,
0,2024-01-01 00:00:00,Q19803270,0,2024-01-01,
1,2024-01-02 00:00:00,Q19803270,0,2024-01-02,
2,2024-01-03 00:00:00,Q19803270,0,2024-01-03,
3,2024-01-04 00:00:00,Q19803270,0,2024-01-04,
4,2024-01-05 00:00:00,Q19803270,0,2024-01-05,
5,2024-01-06 00:00:00,Q19803270,0,2024-01-06,
6,2024-01-07 00:00:00,Q19803270,0,2024-01-07,
0,2024-01-01 00:00:00,Q510439,0,2024-01-01,
1,2024-01-02 00:00:00,Q510439,0,2024-01-02,
2,2024-01-03 00:00:00,Q510439,0,2024-01-03,
3,2024-01-04 00:00:00,Q510439,0,2024-01-04,
4,2024-01-05 00:00:00,Q510439,0,2024-01-05,
5,2024-01-06 00:00:00,Q510439,0,2024-01-06,
6,2024-01-07 00:00:00,Q510439,0,2024-01-07,
0,2024-01-01 00:00:00,Q465252,0,2024-01-01,Third-wave
1,2024-01-02 00:00:00,Q465252,0,2024-01-02,Third-wave
2,2024-01-03 00:00:00,Q465252,0,2024-01-03,Third-wave
3,2024-01-04 00:00:00,Q465252,0,2024-01-04,Third-wave
4,2024-01-05 00:00:00,Q465252,0,2024-01-05,Third-wave
5,2024-01-06 00:00:00,Q465252,0,2024-01-06,Third-wave
6,2024-01-07 00:00:00,Q465252,0,2024-01-07,Third-wave
0,2024-01-01 00:00:00,Q3321142,0,2024-01-01,
1,2024-01-02 00:00:00,Q3321142,0,2024-01-02,
2,2024-01-03 00:00:00,Q3321142,0,2024-01-03,
3,2024-01-04 00:00:00,Q3321142,0,2024-01-04,
4,2024-01-05 00:00:00,Q3321142,0,2024-01-05,
5,2024-01-06 00:00:00,Q3321142,0,2024-01-06,
6,2024-01-07 00:00:00,Q3321142,0,2024-01-07,
0,2024-01-01 00:00:00,Q57756352,0,2024-01-01,
1,2024-01-02 00:00:00,Q57756352,0,2024-01-02,
2,2024-01-03 00:00:00,Q57756352,0,2024-01-03,
3,2024-01-04 00:00:00,Q57756352,0,2024-01-04,
4,2024-01-05 00:00:00,Q57756352,0,2024-01-05,
5,2024-01-06 00:00:00,Q57756352,0,2024-01-06,
6,2024-01-07 00:00:00,Q57756352,0,2024-01-07,
0,2024-01-01 00:00:00,Q4757648,0,2024-01-01,
1,2024-01-02 00:00:00,Q4757648,0,2024-01-02,
2,2024-01-03 00:00:00,Q4757648,0,2024-01-03,
3,2024-01-04 00:00:00,Q4757648,0,2024-01-04,
4,2024-01-05 00:00:00,Q4757648,0,2024-01-05,
5,2024-01-06 00:00:00,Q4757648,0,2024-01-06,
6,2024-01-07 00:00:00,Q4757648,0,2024-01-07,
0,2024-01-01 00:00:00,Q6894509,0,2024-01-01,
1,2024-01-02 00:00:00,Q6894509,0,2024-01-02,
2,2024-01-03 00:00:00,Q6894509,0,2024-01-03,
3,2024-01-04 00:00:00,Q6894509,0,2024-01-04,
4,2024-01-05 00:00:00,Q6894509,0,2024-01-05,
5,2024-01-06 00:00:00,Q6894509,0,2024-01-06,
6,2024-01-07 00:00:00,Q6894509,0,2024-01-07,
0,2024-01-01 00:00:00,Q23809742,0,2024-01-01,
1,2024-01-02 00:00:00,Q23809742,0,2024-01-02,
2,2024-01-03 00:00:00,Q23809742,0,2024-01-03,
3,2024-01-04 00:00:00,Q23809742,0,2024-01-04,
4,2024-01-05 00:00:00,Q23809742,0,2024-01-05,
5,2024-01-06 00:00:00,Q23809742,0,2024-01-06,
6,2024-01-07 00:00:00,Q23809742,0,2024-01-07,
0,2024-01-01 00:00:00,Q1781103,0,2024-01-01,Third-wave
1,2024-01-02 00:00:00,Q1781103,0,2024-01-02,Third-wave
2,2024-01-03 00:00:00,Q1781103,0,2024-01-03,Third-wave
3,2024-01-04 00:00:00,Q1781103,0,2024-01-04,Third-wave
4,2024-01-05 00:00:00,Q1781103,0,2024-01-05,Third-wave
5,2024-01-06 00:00:00,Q1781103,0,2024-01-06,Third-wave
6,2024-01-07 00:00:00,Q1781103,0,2024-01-07,Third-wave
0,2024-01-01 00:00:00,Q66462466,0,2024-01-01,
1,2024-01-02 00:00:00,Q66462466,0,2024-01-02,
2,2024-01-03 00:00:00,Q66462466,0,2024-01-03,
3,2024-01-04 00:00:00,Q66462466,0,2024-01-04,
4,2024-01-05 00:00:00,Q66462466,0,2024-01-05,
5,2024-01-06 00:00:00,Q66462466,0,2024-01-06,
6,2024-01-07 00:00:00,Q66462466,0,2024-01-07,
0,2024-01-01 00:00:00,Q201433,0,2024-01-01,
1,2024-01-02 00:00:00,Q201433,0,2024-01-02,
2,2024-01-03 00:00:00,Q201433,0,2024-01-03,
3,2024-01-04 00:00:00,Q201433,0,2024-01-04,
4,2024-01-05 00:00:00,Q201433,0,2024-01-05,
5,2024-01-06 00:00:00,Q201433,0,2024-01-06,
6,2024-01-07 00:00:00,Q201433,0,2024-01-07,
0,2024-01-01 00:00:00,Q1688989,0,2024-01-01,
1,2024-01-02 00:00:00,Q1688989,0,2024-01-02,
2,2024-01-03 00:00:00,Q1688989,0,2024-01-03,
3,2024-01-04 00:00:00,Q1688989,0,2024-01-04,
4,2024-01-05 00:00:00,Q1688989,0,2024-01-05,
5,2024-01-06 00:00:00,Q1688989,0,2024-01-06,
6,2024-01-07 00:00:00,Q1688989,0,2024-01-07,
0,2024-01-01 00:00:00,Q432690,0,2024-01-01,
1,2024-01-02 00:00:00,Q432690,0,2024-01-02,
2,2024-01-03 00:00:00,Q432690,0,2024-01-03,
3,2024-01-04 00:00:00,Q432690,0,2024-01-04,
4,2024-01-05 00:00:00,Q432690,0,2024-01-05,
5,2024-01-06 00:00:00,Q432690,0,2024-01-06,
6,2024-01-07 00:00:00,Q432690,0,2024-01-07,
0,2024-01-01 00:00:00,Q6796901,0,2024-01-01,
1,2024-01-02 00:00:00,Q6796901,0,2024-01-02,
2,2024-01-03 00:00:00,Q6796901,0,2024-01-03,
3,2024-01-04 00:00:00,Q6796901,0,2024-01-04,
4,2024-01-05 00:00:00,Q6796901,0,2024-01-05,
5,2024-01-06 00:00:00,Q6796901,0,2024-01-06,
6,2024-01-07 00:00:00,Q6796901,0,2024-01-07,
0,2024-01-01 00:00:00,Q7937711,0,2024-01-01,
1,2024-01-02 00:00:00,Q7937711,0,2024-01-02,
2,2024-01-03 00:00:00,Q7937711,0,2024-01-03,
3,2024-01-04 00:00:00,Q7937711,0,2024-01-04,
4,2024-01-05 00:00:00,Q7937711,0,2024-01-05,
5,2024-01-06 00:00:00,Q7937711,0,2024-01-06,
6,2024-01-07 00:00:00,Q7937711,0,2024-01-07,
0,2024-01-01 00:00:00,Q7647892,0,2024-01-01,
1,2024-01-02 00:00:00,Q7647892,0,2024-01-02,
2,2024-01-03 00:00:00,Q7647892,0,2024-01-03,
3,2024-01-04 00:00:00,Q7647892,0,2024-01-04,
4,2024-01-05 00:00:00,Q7647892,0,2024-01-05,
5,2024-01-06 00:00:00,Q7647892,0,2024-01-06,
6,2024-01-07 00:00:00,Q7647892,0,2024-01-07,
0,2024-01-01 00:00:00,Q1334304,0,2024-01-01,
1,2024-01-02 00:00:00,Q1334304,0,2024-01-02,
2,2024-01-03 00:00:00,Q1334304,0,2024-01-03,
3,2024-01-04 00:00:00,Q1334304,0,2024-01-04,
4,2024-01-05 00:00:00,Q1334304,0,2024-01-05,
5,2024-01-06 00:00:00,Q1334304,0,2024-01-06,
6,2024-01-07 00:00:00,Q1334304,0,2024-01-07,
0,2024-01-01 00:00:00,Q1094810,0,2024-01-01,
1,2024-01-02 00:00:00,Q1094810,0,2024-01-02,
2,2024-01-03 00:00:00,Q1094810,0,2024-01-03,
3,2024-01-04 00:00:00,Q1094810,0,2024-01-04,
4,2024-01-05 00:00:00,Q1094810,0,2024-01-05,
5,2024-01-06 00:00:00,Q1094810,0,2024-01-06,
6,2024-01-07 00:00:00,Q1094810,0,2024-01-07,
0,2024-01-01 00:00:00,Q16013930,0,2024-01-01,
1,2024-01-02 00:00:00,Q16013930,0,2024-01-02,
2,2024-01-03 00:00:00,Q16013930,0,2024-01-03,
3,2024-01-04 00:00:00,Q16013930,0,2024-01-04,
4,2024-01-05 00:00:00,Q16013930,0,2024-01-05,
5,2024-01-06 00:00:00,Q16013930,0,2024-01-06,
6,2024-01-07 00:00:00,Q16013930,0,2024-01-07,
0,2024-01-01 00:00:00,Q316367,0,2024-01-01,
1,2024-01-02 00:00:00,Q316367,0,2024-01-02,
2,2024-01-03 00:00:00,Q316367,0,2024-01-03,
3,2024-01-04 00:00:00,Q316367,0,2024-01-04,
4,2024-01-05 00:00:00,Q316367,0,2024-01-05,
5,2024-01-06 00:00:00,Q316367,0,2024-01-06,
6,2024-01-07 00:00:00,Q316367,0,2024-01-07,
0,2024-01-01 00:00:00,Q6304464,0,2024-01-01,
1,2024-01-02 00:00:00,Q6304464,0,2024-01-02,
2,2024-01-03 00:00:00,Q6304464,0,2024-01-03,
3,2024-01-04 00:00:00,Q6304464,0,2024-01-04,
4,2024-01-05 00:00:00,Q6304464,0,2024-01-05,
5,2024-01-06 00:00:00,Q6304464,0,2024-01-06,
6,2024-01-07 00:00:00,Q6304464,0,2024-01-07,
0,2024-01-01 00:00:00,Q441003,0,2024-01-01,
1,2024-01-02 00:00:00,Q441003,0,2024-01-02,
2,2024-01-03 00:00:00,Q441003,0,2024-01-03,
3,2024-01-04 00:00:00,Q441003,0,2024-01-04,
4,2024-01-05 00:00:00,Q441003,0,2024-01-05,
5,2024-01-06 00:00:00,Q441003,0,2024-01-06,
6,2024-01-07 00:00:00,Q441003,0,2024-01-07,
0,2024-01-01 00:00:00,Q438645,0,2024-01-01,
1,2024-01-02 00:00:00,Q438645,0,2024-01-02,
2,2024-01-03 00:00:00,Q438645,0,2024-01-03,
3,2024-01-04 00:00:00,Q438645,0,2024-01-04,
4,2024-01-05 00:00:00,Q438645,0,2024-01-05,
5,2024-01-06 00:00:00,Q438645,0,2024-01-06,
6,2024-01-07 00:00:00,Q438645,0,2024-01-07,
0,2024-01-01 00:00:00,Q6859556,0,2024-01-01,
1,2024-01-02 00:00:00,Q6859556,0,2024-01-02,
2,2024-01-03 00:00:00,Q6859556,0,2024-01-03,
3,2024-01-04 00:00:00,Q6859556,0,2024-01-04,
4,2024-01-05 00:00:00,Q6859556,0,2024-01-05,
5,2024-01-06 00:00:00,Q6859556,0,2024-01-06,
6,2024-01-07 00:00:00,Q6859556,0,2024-01-07,
0,2024-01-01 00:00:00,Q87555,0,2024-01-01,
1,2024-01-02 00:00:00,Q87555,0,2024-01-02,
2,2024-01-03 00:00:00,Q87555,0,2024-01-03,
3,2024-01-04 00:00:00,Q87555,0,2024-01-04,
4,2024-01-05 00:00:00,Q87555,0,2024-01-05,
5,2024-01-06 00:00:00,Q87555,0,2024-01-06,
6,2024-01-07 00:00:00,Q87555,0,2024-01-07,
0,2024-01-01 00:00:00,Q13563058,401,2024-01-01,
1,2024-01-02 00:00:00,Q13563058,234,2024-01-02,
2,2024-01-03 00:00:00,Q13563058,284,2024-01-03,
3,2024-01-04 00:00:00,Q13563058,365,2024-01-04,
4,2024-01-05 00:00:00,Q13563058,659,2024-01-05,
5,2024-01-06 00:00:00,Q13563058,506,2024-01-06,
6,2024-01-07 00:00:00,Q13563058,664,2024-01-07,
0,2024-01-01 00:00:00,Q2359434,0,2024-01-01,
1,2024-01-02 00:00:00,Q2359434,0,2024-01-02,
2,2024-01-03 00:00:00,Q2359434,0,2024-01-03,
3,2024-01-04 00:00:00,Q2359434,0,2024-01-04,
4,2024-01-05 00:00:00,Q2359434,0,2024-01-05,
5,2024-01-06 00:00:00,Q2359434,0,2024-01-06,
6,2024-01-07 00:00:00,Q2359434,0,2024-01-07,
0,2024-01-01 00:00:00,Q381044,0,2024-01-01,
